2025-11-06 18:29:49.341 | INFO     | __main__:main:194 - data/raw     : C:\Repos\smart-store-rucu\src\data\raw
2025-11-06 18:29:49.341 | INFO     | __main__:main:195 - data/prepared: C:\Repos\smart-store-rucu\src\data\prepared
2025-11-06 18:29:49.341 | INFO     | __main__:main:196 - scripts      : C:\Repos\smart-store-rucu\src\analytics_project
2025-11-06 18:29:49.341 | INFO     | __main__:read_raw_data:64 - READING: C:\Repos\smart-store-rucu\src\data\raw\customers_data.csv.
2025-11-06 18:29:49.344 | INFO     | __main__:main:208 - Initial dataframe columns: CustomerID, Name, Region, JoinDate, YearsWithCompany, PreferredChannel
2025-11-06 18:29:49.345 | INFO     | __main__:main:209 - Initial dataframe shape: (209, 6)
2025-11-06 18:29:49.345 | INFO     | __main__:remove_duplicates:100 - FUNCTION START: remove_duplicates with dataframe shape=(209, 6)
2025-11-06 18:29:49.346 | INFO     | __main__:remove_duplicates:111 - Original dataframe shape: (209, 6)
2025-11-06 18:29:49.347 | INFO     | __main__:remove_duplicates:112 - Deduped  dataframe shape: (201, 6)
2025-11-06 18:29:49.347 | INFO     | __main__:handle_missing_values:128 - FUNCTION START: handle_missing_values with dataframe shape=(201, 6)
2025-11-06 18:29:49.348 | INFO     | __main__:handle_missing_values:132 - Total missing values before handling: 5
2025-11-06 18:29:49.353 | INFO     | __main__:handle_missing_values:153 - Total missing values after handling: 0
2025-11-06 18:29:49.354 | INFO     | __main__:handle_missing_values:154 - 201 records remaining after handling missing values.
2025-11-06 18:29:49.354 | INFO     | __main__:remove_outliers:168 - FUNCTION START: remove_outliers with dataframe shape=(201, 6)
2025-11-06 18:29:49.354 | INFO     | __main__:remove_outliers:176 - Removed 0 outlier rows
2025-11-06 18:29:49.354 | INFO     | __main__:remove_outliers:177 - 201 records remaining after removing outliers.
2025-11-06 18:29:49.355 | INFO     | __main__:save_prepared_data:82 - FUNCTION START: save_prepared_data with file_name=customers_prepared.csv, dataframe shape=(201, 6)
